,Company,gvkey,state,year,PerCapitaIncome,GDP_per_capita,debt_at,debt_assets,debt_ebitda,cash_debt,flood_count,heat_count,tornado_count,tropical_storm_count,wildfire_count,winter_storm_count,flood_crop,heat_crop,tornado_crop,tropical_storm_crop,wildfire_crop,winter_storm_crop,flood_property,heat_property,tornado_property,tropical_storm_property,wildfire_property,winter_storm_property,flood_injury,heat_injury,tornado_injury,tropical_storm_injury,wildfire_injury,winter_storm_injury,flood_death,heat_death,tornado_death,tropical_storm_death,wildfire_death,winter_storm_death,avg_tornado_scale,flood_dummy,heat_dummy,tornado_dummy,tropical_storm_dummy,wildfire_dummy,winter_storm_dummy,Rating_num
7537,Hilton Worldwide Holdings Inc,5643,Virginia,2006,42494,0.0493868623126317,0.496,0.792,5.281000000000001,0.08199999999999999,24.0,46.0,18.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,539500.0,0.0,424500.0,0.0,3950000.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3888888888888888,1,1,1,0,1,1,5
7538,Pinnacle Entertainment Inc.,5671,Nevada,2006,39793,0.0503470149342479,0.451,0.575,3.404,0.076,10.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2890000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1,0,0,1,6
7539,Starwood Hotels & Resorts Worldwide Inc.,5723,Connecticut,2006,53945,0.0633736559904022,0.33,0.633,3.2539999999999996,0.106,15.0,4.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,2000000.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1,1,1,0,0,1,4
7540,CenterPoint Energy Inc.,5742,Texas,2006,35144,0.0464122985087917,0.5379999999999999,0.915,5.494,0.004,20.0,27.0,81.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,154347400.0,0.0,100000.0,0.0,13427000.0,0.0,65264000.0,0.0,0.0,2.0,15.0,0.0,31.0,0.0,0.0,2.0,3.0,0.0,12.0,0.0,1.3209876543209877,1,1,1,0,1,0,4
7541,Hubbell Inc,5764,Connecticut,2006,53945,0.0633736559904022,0.126,0.41100000000000003,0.7020000000000001,0.275,15.0,4.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,2000000.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1,1,1,0,0,1,3
7542,J.B. Hunt Transport Services Inc.,5783,Arkansas,2006,29438,0.0334725726239749,0.121,0.51,0.344,0.45299999999999996,0.0,22.0,34.0,0.0,3.0,39.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,46277000.0,0.0,800000.0,21000.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.235294117647059,0,1,1,0,1,1,4
7543,Huntington Bancshares Inc,5786,Ohio,2006,34156,0.041563613531079006,0.193,0.917,8.145,0.022000000000000002,35.0,0.0,35.0,0.0,0.0,17.0,30000000.0,0.0,61000.0,0.0,0.0,0.0,55764000.0,0.0,5393000.0,0.0,0.0,800000.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,1,0,1,0,0,1,4
7544,PepsiAmericas Inc.,5824,Minnesota,2006,39754,0.0484465837974031,0.41100000000000003,0.633,3.092,0.17,31.0,44.0,31.0,0.0,2.0,78.0,0.0,0.0,4550000.0,0.0,0.0,0.0,8335000.0,0.0,77242000.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.7741935483870968,1,1,1,0,1,1,3
7545,ITT Inc,5860,New York,2006,44179,0.0559358984740401,0.175,0.599,1.287,0.156,86.0,42.0,8.0,0.0,0.0,14.0,1000000.0,0.0,0.0,0.0,0.0,0.0,159144000.0,0.0,10362000.0,0.0,0.0,40000.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,1.625,1,1,1,0,0,1,4
7546,Rayonier Inc.,5862,Florida,2006,38448,0.0409897622005627,0.301,0.519,1.696,0.27399999999999997,4.0,2.0,30.0,56.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3150000.0,390200.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1666666666666667,1,1,1,1,1,0,4
7547,IDACORP Inc.,5870,Idaho,2006,31431,0.0347154464348332,0.324,0.6859999999999999,3.753,0.069,7.0,0.0,4.0,0.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1,0,1,0,1,1,4
7548,Illinois Tool Works Inc.,5878,Illinois,2006,40214,0.0493098243389825,0.1,0.33,0.441,0.479,41.0,184.0,144.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5770000.0,0.0,0.0,10000.0,0.0,4.0,49.0,0.0,0.0,0.0,0.0,42.0,1.0,0.0,0.0,0.0,1.5694444444444444,1,1,1,0,0,1,2
7549,Vectren Corp,5918,Indiana,2006,33071,0.0403404788723365,0.402,0.6920000000000001,3.99,0.10099999999999999,81.0,14.0,28.0,0.0,2.0,5.0,0.0,0.0,17000.0,0.0,0.0,0.0,2357000.0,0.0,11961000.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.6071428571428572,1,1,1,0,1,1,3
7550,Ryerson Holding Corp,5968,Illinois,2006,40214,0.0493098243389825,0.39799999999999996,0.746,4.289,0.201,41.0,184.0,144.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5770000.0,0.0,0.0,10000.0,0.0,4.0,49.0,0.0,0.0,0.0,0.0,42.0,1.0,0.0,0.0,0.0,1.5694444444444444,1,1,1,0,0,1,5
7551,Terra Industries Inc.,5980,Iowa,2006,34392,0.0425973062826137,0.22699999999999998,0.527,3.585,0.052000000000000005,33.0,1.0,40.0,0.0,0.0,22.0,15000.0,0.0,12000.0,0.0,0.0,0.0,95000.0,0.0,12823000.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.5,1,1,1,0,0,1,6
7552,Intel Corp,6008,California,2006,42088,0.0520485490739593,0.049,0.255,0.188,1.222,42.0,63.0,9.0,0.0,67.0,24.0,42300000.0,492400000.0,0.0,0.0,0.0,0.0,115302521000.0,170000.0,91500.0,0.0,73725000.0,160000.0,3.0,45.0,0.0,0.0,38.0,7.0,3.0,65.0,0.0,0.0,1.0,2.0,1.1111111111111112,1,1,1,0,1,1,3
7553,Furniture Brands International Inc.,6025,Missouri,2006,34024,0.0398627587500582,0.18899999999999997,0.433,1.9340000000000002,0.27899999999999997,17.0,228.0,143.0,0.0,6.0,4.0,17000000.0,0.0,2000.0,0.0,0.0,0.0,750000.0,0.0,152655500.0,0.0,40000.0,4000.0,0.0,856.0,275.0,0.0,0.0,0.0,0.0,16.0,13.0,0.0,0.0,0.0,1.9230769230769231,1,1,1,0,1,1,4
7554,Interface Inc,6034,Georgia,2006,34687,0.0439612626426512,0.546,0.78,4.164,0.09300000000000001,9.0,21.0,21.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252000.0,0.0,15499000.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8095238095238095,1,1,1,1,0,0,6
7555,International Business Machines Corp,6066,New York,2006,44179,0.0559358984740401,0.214,0.679,1.278,0.205,86.0,42.0,8.0,0.0,0.0,14.0,1000000.0,0.0,0.0,0.0,0.0,0.0,159144000.0,0.0,10362000.0,0.0,0.0,40000.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,1.625,1,1,1,0,0,1,3
7556,International Flavors & Fragrances Inc,6078,New York,2006,44179,0.0559358984740401,0.33299999999999996,0.638,2.121,0.10300000000000001,86.0,42.0,8.0,0.0,0.0,14.0,1000000.0,0.0,0.0,0.0,0.0,0.0,159144000.0,0.0,10362000.0,0.0,0.0,40000.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,1.625,1,1,1,0,0,1,4
7557,International Paper Co,6104,Tennessee,2006,32897,0.0394351006427247,0.423,0.725,4.584,0.07400000000000001,0.0,2.0,32.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154397000.0,0.0,0.0,35000.0,0.0,0.0,259.0,0.0,0.0,0.0,0.0,2.0,34.0,0.0,0.0,0.0,2.3125,0,1,1,0,0,1,4
7558,International Shipholding Corp,6115,Alabama,2006,31362,0.0355040990662956,0.38,0.595,5.162999999999999,0.08800000000000001,1.0,2.0,54.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4749000.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.4259259259259258,1,1,1,0,0,1,6
7559,Interpublic Group of Cos Inc (The),6136,New York,2006,44179,0.0559358984740401,0.198,0.8320000000000001,8.095,-0.002,86.0,42.0,8.0,0.0,0.0,14.0,1000000.0,0.0,0.0,0.0,0.0,0.0,159144000.0,0.0,10362000.0,0.0,0.0,40000.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,1.625,1,1,1,0,0,1,6
7560,Anixter International Inc,6196,Illinois,2006,40214,0.0493098243389825,0.301,0.64,2.051,0.0,41.0,184.0,144.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5770000.0,0.0,0.0,10000.0,0.0,4.0,49.0,0.0,0.0,0.0,0.0,42.0,1.0,0.0,0.0,0.0,1.5694444444444444,1,1,1,0,0,1,5
7561,EMCOR Group Inc.,6223,Connecticut,2006,53945,0.0633736559904022,0.001,0.649,0.017,0.12300000000000001,15.0,4.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,2000000.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1,1,1,0,0,1,5
7562,Jefferies Group LLC,6239,New York,2006,44179,0.0559358984740401,0.24100000000000002,0.904,4.422,0.025,86.0,42.0,8.0,0.0,0.0,14.0,1000000.0,0.0,0.0,0.0,0.0,0.0,159144000.0,0.0,10362000.0,0.0,0.0,40000.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,1.625,1,1,1,0,0,1,4
7563,Smurfit-Stone Container Corp,6242,Georgia,2006,34687,0.0439612626426512,0.493,0.787,7.791,0.031,9.0,21.0,21.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252000.0,0.0,15499000.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8095238095238095,1,1,1,1,0,0,6
7564,Johnson & Johnson,6266,New Jersey,2006,48015,0.053605969466196994,0.043,0.33899999999999997,0.174,0.589,22.0,26.0,1.0,0.0,3.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,31600000.0,0.0,100000.0,0.0,50000.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0,1,1,1
7565,Kinder Morgan Inc.,6310,Texas,2006,35144,0.0464122985087917,0.478,0.742,6.369,0.05,20.0,27.0,81.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,154347400.0,0.0,100000.0,0.0,13427000.0,0.0,65264000.0,0.0,0.0,2.0,15.0,0.0,31.0,0.0,0.0,2.0,3.0,0.0,12.0,0.0,1.3209876543209877,1,1,1,0,1,0,4
7566,Kaman Corp,6326,Connecticut,2006,53945,0.0633736559904022,0.149,0.5489999999999999,1.6,0.136,15.0,4.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,2000000.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1,1,1,0,0,1,4
7567,Kansas City Life Insurance Co,6333,Missouri,2006,34024,0.0398627587500582,0.006,0.852,0.435,0.013000000000000001,17.0,228.0,143.0,0.0,6.0,4.0,17000000.0,0.0,2000.0,0.0,0.0,0.0,750000.0,0.0,152655500.0,0.0,40000.0,4000.0,0.0,856.0,275.0,0.0,0.0,0.0,0.0,16.0,13.0,0.0,0.0,0.0,1.9230769230769231,1,1,1,0,1,1,3
7568,Great Plains Energy Inc,6334,Missouri,2006,34024,0.0398627587500582,0.307,0.674,3.02,0.162,17.0,228.0,143.0,0.0,6.0,4.0,17000000.0,0.0,2000.0,0.0,0.0,0.0,750000.0,0.0,152655500.0,0.0,40000.0,4000.0,0.0,856.0,275.0,0.0,0.0,0.0,0.0,16.0,13.0,0.0,0.0,0.0,1.9230769230769231,1,1,1,0,1,1,4
7569,Kansas City Southern,6335,Missouri,2006,34024,0.0398627587500582,0.39899999999999997,0.6559999999999999,4.346,0.06,17.0,228.0,143.0,0.0,6.0,4.0,17000000.0,0.0,2000.0,0.0,0.0,0.0,750000.0,0.0,152655500.0,0.0,40000.0,4000.0,0.0,856.0,275.0,0.0,0.0,0.0,0.0,16.0,13.0,0.0,0.0,0.0,1.9230769230769231,1,1,1,0,1,1,6
7570,Evergy Inc,6338,Missouri,2006,34024,0.0398627587500582,0.326,0.7170000000000001,3.673,0.094,17.0,228.0,143.0,0.0,6.0,4.0,17000000.0,0.0,2000.0,0.0,0.0,0.0,750000.0,0.0,152655500.0,0.0,40000.0,4000.0,0.0,856.0,275.0,0.0,0.0,0.0,0.0,16.0,13.0,0.0,0.0,0.0,1.9230769230769231,1,1,1,0,1,1,5
7571,Kaydon Corp,6357,Michigan,2006,33729,0.0394262760533718,0.289,0.44799999999999995,1.845,0.145,11.0,62.0,9.0,0.0,2.0,92.0,0.0,0.0,81000.0,0.0,0.0,0.0,252000.0,0.0,400000.0,0.0,600000.0,0.0,0.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,1,1,1,0,1,1,5
7572,Kellogg Co,6375,Michigan,2006,33729,0.0394262760533718,0.48,0.7959999999999999,2.388,0.138,11.0,62.0,9.0,0.0,2.0,92.0,0.0,0.0,81000.0,0.0,0.0,0.0,252000.0,0.0,400000.0,0.0,600000.0,0.0,0.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,1,1,1,0,1,1,4
7573,Kimberly-Clark Corp,6435,Texas,2006,35144,0.0464122985087917,0.226,0.578,1.065,0.24100000000000002,20.0,27.0,81.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,154347400.0,0.0,100000.0,0.0,13427000.0,0.0,65264000.0,0.0,0.0,2.0,15.0,0.0,31.0,0.0,0.0,2.0,3.0,0.0,12.0,0.0,1.3209876543209877,1,1,1,0,1,0,2
7574,Kirby Corp,6461,Texas,2006,35144,0.0464122985087917,0.222,0.484,1.139,0.293,20.0,27.0,81.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,154347400.0,0.0,100000.0,0.0,13427000.0,0.0,65264000.0,0.0,0.0,2.0,15.0,0.0,31.0,0.0,0.0,2.0,3.0,0.0,12.0,0.0,1.3209876543209877,1,1,1,0,1,0,4
7575,LSI Corp,6529,California,2006,42088,0.0520485490739593,0.217,0.406,2.576,0.213,42.0,63.0,9.0,0.0,67.0,24.0,42300000.0,492400000.0,0.0,0.0,0.0,0.0,115302521000.0,170000.0,91500.0,0.0,73725000.0,160000.0,3.0,45.0,0.0,0.0,38.0,7.0,3.0,65.0,0.0,0.0,1.0,2.0,1.1111111111111112,1,1,1,0,1,1,5
7576,Leggett & Platt Inc,6649,Missouri,2006,34024,0.0398627587500582,0.255,0.452,1.656,0.249,17.0,228.0,143.0,0.0,6.0,4.0,17000000.0,0.0,2000.0,0.0,0.0,0.0,750000.0,0.0,152655500.0,0.0,40000.0,4000.0,0.0,856.0,275.0,0.0,0.0,0.0,0.0,16.0,13.0,0.0,0.0,0.0,1.9230769230769231,1,1,1,0,1,1,3
7577,Jefferies Financial Group Inc,6682,New York,2006,44179,0.0559358984740401,0.23199999999999998,0.295,3.5839999999999996,0.205,86.0,42.0,8.0,0.0,0.0,14.0,1000000.0,0.0,0.0,0.0,0.0,0.0,159144000.0,0.0,10362000.0,0.0,0.0,40000.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,1.625,1,1,1,0,0,1,5
7578,Eli Lilly and Co,6730,Indiana,2006,33071,0.0403404788723365,0.248,0.511,1.226,0.139,81.0,14.0,28.0,0.0,2.0,5.0,0.0,0.0,17000.0,0.0,0.0,0.0,2357000.0,0.0,11961000.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.6071428571428572,1,1,1,0,1,1,2
7579,Lincoln National Corp,6742,Pennsylvania,2006,38032,0.0420169550985871,0.019,0.9390000000000001,1.091,0.008,63.0,83.0,3.0,0.0,7.0,34.0,3000000.0,0.0,25000.0,0.0,0.0,0.0,139220000.0,0.0,250000.0,0.0,105000.0,300000.0,0.0,40.0,0.0,0.0,0.0,0.0,3.0,29.0,0.0,0.0,0.0,2.0,1.6666666666666667,1,1,1,0,1,1,3
7580,Kate Spade & Co,6768,New York,2006,44179,0.0559358984740401,0.172,0.39399999999999996,1.169,0.384,86.0,42.0,8.0,0.0,0.0,14.0,1000000.0,0.0,0.0,0.0,0.0,0.0,159144000.0,0.0,10362000.0,0.0,0.0,40000.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,1.625,1,1,1,0,0,1,4
7581,Lockheed Martin Corp,6774,Maryland,2006,45932,0.0496544120900592,0.16899999999999998,0.723,1.2409999999999999,0.161,5.0,45.0,3.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7003000.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.3333333333333333,1,1,1,0,1,1,4
7582,Loews Corp,6781,New York,2006,44179,0.0559358984740401,0.077,0.774,2.432,0.061,86.0,42.0,8.0,0.0,0.0,14.0,1000000.0,0.0,0.0,0.0,0.0,0.0,159144000.0,0.0,10362000.0,0.0,0.0,40000.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,1.625,1,1,1,0,0,1,3
7583,Range Resources Corp.,6788,Texas,2006,35144,0.0464122985087917,0.309,0.617,1.46,0.24600000000000002,20.0,27.0,81.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,154347400.0,0.0,100000.0,0.0,13427000.0,0.0,65264000.0,0.0,0.0,2.0,15.0,0.0,31.0,0.0,0.0,2.0,3.0,0.0,12.0,0.0,1.3209876543209877,1,1,1,0,1,0,5
7584,Lone Star Technologies Inc.,6797,Texas,2006,35144,0.0464122985087917,0.076,0.298,0.319,0.43700000000000006,20.0,27.0,81.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,154347400.0,0.0,100000.0,0.0,13427000.0,0.0,65264000.0,0.0,0.0,2.0,15.0,0.0,31.0,0.0,0.0,2.0,3.0,0.0,12.0,0.0,1.3209876543209877,1,1,1,0,1,0,5
7585,Keyspan Corp.,6799,New York,2006,44179,0.0559358984740401,0.324,0.66,3.405,0.043,86.0,42.0,8.0,0.0,0.0,14.0,1000000.0,0.0,0.0,0.0,0.0,0.0,159144000.0,0.0,10362000.0,0.0,0.0,40000.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,1.625,1,1,1,0,0,1,3
7586,Longview Fibre Co,6803,Washington,2006,40359,0.0498078955501806,0.353,0.629,2.9589999999999996,0.146,13.0,16.0,2.0,0.0,28.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0,1,1,5
7587,Louisiana-Pacific Corp,6821,Tennessee,2006,32897,0.0394351006427247,0.207,0.406,1.745,0.331,0.0,2.0,32.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154397000.0,0.0,0.0,35000.0,0.0,0.0,259.0,0.0,0.0,0.0,0.0,2.0,34.0,0.0,0.0,0.0,2.3125,0,1,1,0,0,1,4
7588,Lubrizol Corp (The),6830,Ohio,2006,34156,0.041563613531079006,0.375,0.618,3.002,0.132,35.0,0.0,35.0,0.0,0.0,17.0,30000000.0,0.0,61000.0,0.0,0.0,0.0,55764000.0,0.0,5393000.0,0.0,0.0,800000.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,1,0,1,0,0,1,4
7589,M.D.C. Holdings Inc.,6865,Colorado,2006,40140,0.0489905883434599,0.298,0.47200000000000003,1.71,-0.223,2.0,0.0,21.0,0.0,22.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,15000.0,0.0,135000.0,0.0,1015000.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1904761904761905,1,0,1,0,1,1,4
7590,MDU Resources Group Inc.,6867,North Dakota,2006,32893,0.0403574255260832,0.284,0.573,1.7209999999999999,0.191,38.0,0.0,25.0,0.0,16.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,6040000.0,0.0,241000.0,0.0,0.0,850000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.16,1,0,1,0,1,1,4
7591,MacDermid Inc,6908,Connecticut,2006,53945,0.0633736559904022,0.353,0.57,2.291,0.12300000000000001,15.0,4.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,2000000.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1,1,1,0,0,1,5
7592,MGE Energy Inc,6932,Wisconsin,2006,36332,0.0422844367390956,0.321,0.615,2.8,0.09300000000000001,1.0,56.0,16.0,0.0,1.0,68.0,0.0,0.0,7000.0,0.0,0.0,0.0,0.0,0.0,5010500.0,0.0,50000.0,0.0,0.0,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.1875,1,1,1,0,1,1,2
7593,Manitowoc Co Inc (The),6994,Wisconsin,2006,36332,0.0422844367390956,0.20600000000000002,0.7020000000000001,1.28,0.075,1.0,56.0,16.0,0.0,1.0,68.0,0.0,0.0,7000.0,0.0,0.0,0.0,0.0,0.0,5010500.0,0.0,50000.0,0.0,0.0,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.1875,1,1,1,0,1,1,5
7594,Marathon Oil Corp,7017,Texas,2006,35144,0.0464122985087917,0.128,0.5429999999999999,0.37,0.29,20.0,27.0,81.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,154347400.0,0.0,100000.0,0.0,13427000.0,0.0,65264000.0,0.0,0.0,2.0,15.0,0.0,31.0,0.0,0.0,2.0,3.0,0.0,12.0,0.0,1.3209876543209877,1,1,1,0,1,0,4
7595,Marsh & McLennan Companies Inc,7065,New York,2006,44179,0.0559358984740401,0.301,0.67,3.353,0.032,86.0,42.0,8.0,0.0,0.0,14.0,1000000.0,0.0,0.0,0.0,0.0,0.0,159144000.0,0.0,10362000.0,0.0,0.0,40000.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,1.625,1,1,1,0,0,1,4
7596,Marshall & Ilsley Corp,7067,Wisconsin,2006,36332,0.0422844367390956,0.264,0.895,7.3,0.016,1.0,56.0,16.0,0.0,1.0,68.0,0.0,0.0,7000.0,0.0,0.0,0.0,0.0,0.0,5010500.0,0.0,50000.0,0.0,0.0,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.1875,1,1,1,0,1,1,3
7597,Masco Corp,7085,Michigan,2006,33729,0.0394262760533718,0.348,0.604,2.537,0.18,11.0,62.0,9.0,0.0,2.0,92.0,0.0,0.0,81000.0,0.0,0.0,0.0,252000.0,0.0,400000.0,0.0,600000.0,0.0,0.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,1,1,1,0,1,1,4
7598,Mattel Inc.,7116,California,2006,42088,0.0520485490739593,0.18899999999999997,0.502,0.96,0.20600000000000002,42.0,63.0,9.0,0.0,67.0,24.0,42300000.0,492400000.0,0.0,0.0,0.0,0.0,115302521000.0,170000.0,91500.0,0.0,73725000.0,160000.0,3.0,45.0,0.0,0.0,38.0,7.0,3.0,65.0,0.0,0.0,1.0,2.0,1.1111111111111112,1,1,1,0,1,1,4
7599,McDonald's Corp,7154,Illinois,2006,40214,0.0493098243389825,0.322,0.489,1.69,0.292,41.0,184.0,144.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5770000.0,0.0,0.0,10000.0,0.0,4.0,49.0,0.0,0.0,0.0,0.0,42.0,1.0,0.0,0.0,0.0,1.5694444444444444,1,1,1,0,0,1,3
7600,Medco Health Solutions Inc.,7186,New Jersey,2006,48015,0.053605969466196994,0.105,0.445,0.937,0.174,22.0,26.0,1.0,0.0,3.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,31600000.0,0.0,100000.0,0.0,50000.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0,1,1,4
7601,Media General Inc,7203,Virginia,2006,42494,0.0493868623126317,0.292,0.56,3.2910000000000004,0.096,24.0,46.0,18.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,539500.0,0.0,424500.0,0.0,3950000.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3888888888888888,1,1,1,0,1,1,4
7602,Mellon Financial Corp,7238,Pennsylvania,2006,38032,0.0420169550985871,0.162,0.893,2.46,0.027999999999999997,63.0,83.0,3.0,0.0,7.0,34.0,3000000.0,0.0,25000.0,0.0,0.0,0.0,139220000.0,0.0,250000.0,0.0,105000.0,300000.0,0.0,40.0,0.0,0.0,0.0,0.0,3.0,29.0,0.0,0.0,0.0,2.0,1.6666666666666667,1,1,1,0,1,1,3
